alcohol_.C1_electrostatic_charge,alcohol_.C1_exposed_area,alcohol_electronegativity,alcohol_primary,alcohol_secondary,alcohol_tertiary,alcohol_cyclic,alcohol_4.membered_ring,alcohol_5.membered_ring,alcohol_6.membered_ring,alcohol_7.membered_ring,alcohol_benzylic,alcohol_allylic,alcohol_homobenzylic,alcohol_homoallylic,alcohol_alpha.carbonyl,alcohol_beta_carbonyl,alcohol_hemiacetal,alcohol_alpha.amino,base_.N1_exposed_area,sulfonyl_fluoride_.S1_electrostatic_charge,sulfonyl_fluoride_.F1_electrostatic_charge,sulfonyl_fluoride_.O1_electrostatic_charge,yield
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.768558764,-0.967078014,1
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-1.844421364,-0.090418678,0.782872678,1
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.775957005,-0.655535417,-0.828924012,3
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.429488721,-0.552616008,11
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-0.280319546,1.94400158,1.565745355,83
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.768558764,-0.967078014,1
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-1.844421364,-0.090418678,0.782872678,2
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.775957005,-0.655535417,-0.828924012,4
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.429488721,-0.552616008,12
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-0.280319546,1.94400158,1.565745355,79
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.768558764,-0.967078014,1
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-1.844421364,-0.090418678,0.782872678,1
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.775957005,-0.655535417,-0.828924012,5
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.429488721,-0.552616008,12
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-0.280319546,1.94400158,1.565745355,89
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.768558764,-0.967078014,3
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-1.844421364,-0.090418678,0.782872678,1
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.775957005,-0.655535417,-0.828924012,12
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.429488721,-0.552616008,22
0.818670338,-0.195229655,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,5.563412846,-0.429995155,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-0.280319546,1.94400158,1.565745355,82
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.768558764,-0.967078014,23
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-1.844421364,-0.090418678,0.782872678,40
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.775957005,-0.655535417,-0.828924012,47
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.429488721,-0.552616008,55
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-0.280319546,1.94400158,1.565745355,76
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.768558764,-0.967078014,34
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-1.844421364,-0.090418678,0.782872678,41
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.775957005,-0.655535417,-0.828924012,60
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.429488721,-0.552616008,65
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-0.280319546,1.94400158,1.565745355,88
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.768558764,-0.967078014,30
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-1.844421364,-0.090418678,0.782872678,39
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.775957005,-0.655535417,-0.828924012,47
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.429488721,-0.552616008,55
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-0.280319546,1.94400158,1.565745355,79
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.768558764,-0.967078014,46
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-1.844421364,-0.090418678,0.782872678,49
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.775957005,-0.655535417,-0.828924012,58
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.429488721,-0.552616008,56
0.414227621,-0.574179387,-0.726594669,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-0.280319546,1.94400158,1.565745355,82
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.768558764,-0.967078014,25
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-1.844421364,-0.090418678,0.782872678,45
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.775957005,-0.655535417,-0.828924012,41
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.429488721,-0.552616008,48
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-0.280319546,1.94400158,1.565745355,59
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.768558764,-0.967078014,30
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-1.844421364,-0.090418678,0.782872678,40
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.775957005,-0.655535417,-0.828924012,47
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.429488721,-0.552616008,48
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-0.280319546,1.94400158,1.565745355,74
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.768558764,-0.967078014,29
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-1.844421364,-0.090418678,0.782872678,39
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.775957005,-0.655535417,-0.828924012,39
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.429488721,-0.552616008,40
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-0.280319546,1.94400158,1.565745355,64
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.768558764,-0.967078014,30
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-1.844421364,-0.090418678,0.782872678,33
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.775957005,-0.655535417,-0.828924012,33
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.429488721,-0.552616008,32
0.575134939,-0.394728991,-0.270692131,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-0.280319546,1.94400158,1.565745355,58
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.768558764,-0.967078014,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-1.844421364,-0.090418678,0.782872678,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.775957005,-0.655535417,-0.828924012,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.429488721,-0.552616008,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-0.280319546,1.94400158,1.565745355,65
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.768558764,-0.967078014,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-1.844421364,-0.090418678,0.782872678,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.775957005,-0.655535417,-0.828924012,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.429488721,-0.552616008,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-0.280319546,1.94400158,1.565745355,80
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.768558764,-0.967078014,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-1.844421364,-0.090418678,0.782872678,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.775957005,-0.655535417,-0.828924012,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,0.674391952,-0.429488721,-0.552616008,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-1.147044432,-0.280319546,1.94400158,1.565745355,70
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.768558764,-0.967078014,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-1.844421364,-0.090418678,0.782872678,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.775957005,-0.655535417,-0.828924012,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,0.674391952,-0.429488721,-0.552616008,0
0.596879171,-0.616999964,-1.638399743,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,-0.569273903,-0.280319546,1.94400158,1.565745355,70
-0.120680488,-0.412055236,0.185210406,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.768558764,-0.967078014,0
-0.120680488,-0.412055236,0.185210406,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-1.844421364,-0.090418678,0.782872678,1
-0.120680488,-0.412055236,0.185210406,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.775957005,-0.655535417,-0.828924012,3
-0.120680488,-0.412055236,0.185210406,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,0.674391952,-0.429488721,-0.552616008,7
-0.120680488,-0.412055236,0.185210406,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,1.521895554,-0.280319546,1.94400158,1.565745355,91
-0.120680488,-0.412055236,0.185210406,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,0.674391952,-0.768558764,-0.967078014,2
-0.120680488,-0.412055236,0.185210406,-0.881227837,0.999218445,-0.257997093,1.380618685,-0.179464931,2.321973837,-0.429995155,-0.179464931,-0.480009014,-0.321382386,-0.257997093,-0.179464931,-0.257997093,-0.179464931,-0.179464931,-0.321382386,0.194422782,-1.844421364,-0.090418678,0.782872678,3
